text,label
hampa berpisah gelisah,0.0
alhamdulillah 2 tidur bantuan a ergantung obat penenanganti cemas tidur lepas,0.0
lihat konflik harimau memangsa ternak warga cemas wak lihat jejak babi hutan persemaian keringat dingin,0.0
bisanya nugas gelisah gara gara baca wp,0.0
membandingkan dirimu orang iri hati jiwamu gelisah,0.0
chat bingung chat cemas giliran chat blngnya prlakuin kayak anak,0.0
tenang diselasela gelisah menunggu reda,0.0
memasuki jam jam rawan seliweran mulu tonton sayang ditonton gelisah,0.0
vibrator dirancang abad 19 mengatasi cemas histeria manusia sex,0.0
papa langsung mengajarkan kehidupan kejadian sore beliau kehilangan dompet bepergian beliau gelisah pas kutanya isinya jawabannya mengejutkan,0.0
cemas sedih lupakan menggariskan jalan hidupmu penulis skenario terbaik,0.0
tidur miring posisi meringkuk janin rahim memiliki kepribadian cenderung khawatir cemas lifehackfourmoremerch,0.0
ket mambengi gelisah ndue duit,0.0
pegangan tangan pas bingung cemas kesal best feeling ever,0.0
menunggu berharap kamudia berharap cemas wanita salah tingkah,0.0
menangis hatiku bersedih senang hatiku berbunga gelisah hatiku bergejolak sehati,0.0
hati resah gelisah dipenuhi keputusasaan ingatlah tuhan mengadu juju motivation,0.0
membuatmu cemas maaf ya conan edogawa,0.0
gelisah buas hancurkan jiwasaat kuat memendam marah lhapiyetho,0.0
resah gelisah jarak terpisah,0.0
selamat malam tuan puan sajak mari malam bermain kunci gelisah admin tunggu sajakmalam malam ya,0.0
gelisah berniaga mengejar sales berhenti sebentar tarik nafas hidup cuba bantu produkservis situ,0.0
menonton yutubnya drjiemi menunda pekerjaansekarang gue rebahan dikerjainbeneran deh beliau takutin tugasnya perasaan cemas takut khawatir apapun ituyok hadapi ayo,0.0
dipungkirin hati gelisah takut banget hadepin senin,0.0
ketemu orang kayak gatenang gelisah kayak malas ah pokoknya keterusan sakit deh jangqn bahas kerja mulu kerja soalnyaaa dibahas kepikiran stresss,0.0
gue gelisah banget kepikiran tatap muka,0.0
orang tua desa menunggucalon istri gelisah,0.0
cemassebelum ikhlas,0.0
ya seenggake ngabari ben gae orang gelisah koyo wkwk,0.0
cemas rindunya,0.0
gelisah galau seharian kabar,0.0
resah gelisah bunda,0.0
gelisahresahjgn panik biasa1 retweet likectbot adrop ram 5001 tatm 322,0.0
last at this time menunggu kabar harap2 cemas ditempat berbeda handphone bunyinya fullkan terdengar just incase telepon masuk ngabarinhard choice for abahwe love z,0.0
namanya sayang takut khawatir cemburu gelisah kangen ya wajarin intinya sayang,0.0
gelisah galau seharian kabar,0.0
cemas terbersin kat surau berkali kali hidung berair terpaksa angkat kaki,0.0
bangun2 cemas selasa besok masuk bab 3 bab 2 bimbingan,0.0
pesantren kilat pulang omnya cemas bawel banget orang tua yakkk takut euy anak gadis beranjak remaja,0.0
harap2 cemas,0.0
coba bandingkan era pemerintahan susilo bambang yudhoyono 2 periode publik curiga gelisah aroma paham kiri komunisme pa ai komunis indonesia alasannya tentara mantu sarwo edhi sang penumpas pa ai komunis indonesia susilo bambang yudhoyono dinilai publik peragu,0.0
nafassaat detakberbagi kehidupan secuil ruangketika sedihku membuatmu gelisahketika senyumku membuatmu tenangsemoga nyaman rahimkubunda,0.0
mengakuinya trust isu slr kabar bikin teman gue cemas mencarikan menunggu eludan bilang sayang habis koreksi sayang banget teman guangaca setan penyakit tularin pacar,0.0
bentar concept clip gue gelisah njirlahh,0.0
nak surat rentas daerah kecemasancemas rendang paru nak habis kat rumah nak pergi,0.0
senang bergandengan orang sukai perasaan cemas memikirkan yukko,0.0
tanda hati kotor 1 gelisah wpun tiada 2 bangga 3 angkuh 4 pandang hina orang 5 sombong bongkak,0.0
lihat iklan rokok televisi pas malam gelisah banget emptiness takut nangisada sayang,0.0
gelisahdegdegan bawaannya nyanyi lagu rohani allah sumber kuatku,0.0
dengar nama anak anak melayu gelisah enentu,0.0
merindukandan memanggilmanggilnamamusedikit cemas takuttakut mencintaimu,0.0
dana error gelisah mengirim saldo pemenang,0.0
durian mengandung asam amino triptofan berguna mengurangi gelisah depresi mengobati insomnia,0.0
terkadang cewek suka menyesal kangen cemburu gelisah kecewa sedih apapun dipendem berharap cowoknya peka,0.0
hatinya gelisah mulut berbicara,0.0
baca komentar jahat suka deg degan cemas pokoknya seru,0.0
jujur takut banget sih pengumuman sbm tau kayak tenang banget cemaspanik gue heran jatuhnya kepdan banget sepasrah2nya allah dikasih terbaik apapun jalannya semoga dimudahkan,0.0
hati gelisah move on ekkkkkkkkkk,0.0
orang terbiasa beribadah beribadah gelisah,0.0
berpikir positif menghilangkan cemas huh dasar trust isu,0.0
cemas covid cerita ken berasal hewan kelelawarkampret tungak swaprapid tesnya cuk merekagkgkgkg,0.0
tengok tournament ml je yel gelisah sumpahhh,0.0
obat amal 1 sakit puasa2 wajah gelap salat dhuha3 hati sempit baca quran4 susah bahagia salat masa5 emosi kacau wuduk istighfar6 gelisah doa e cise7 stres lahaula walaquwwata illa billah,0.0
stop stalking sayangi hatimujempolmu lelahhatimu resahjiwamu gelisah,0.0
pagi ratenya 410 hem komen stop cemas sok presentasi sok km ngebut bikin poster sejam kerjain,0.0
bersyukur tuhan untukmu cemas memikirkan milikmu,0.0
diriku orang cemas kehilanganmu orang ikhlas kehilanganmu,0.0
habis muncul bimbingan menghilang berbulan2 ketemu prof baikkkk banget marah bikin ove hink jahat cemas,0.0
engkau menghadapi gelisah membayangkan penyiksaannya terhadapmu,0.0
stay nge memilih cemas kayak tenang banget,0.0
dilema minum obat tidur enak cemas tidurnya bablas banget,0.0
cemassebelum ikhlas,0.0
stres hindari makanan kafein lembut drink menyebabkan gelisah lekas marah debaran jantung,0.0
cemas golnya mufc,0.0
cemas dirasainnya jawa namanya cemba iyataugaring,0.0
membandingkan dirimu orang iri hati jiwamu gelisah,0.0
ibutuh ya jalan hati plong percaya jalan orang gelisah teh gapuguh,0.0
notip wasap dimatiin tenang gelisah ,0.0
cemas on wa,0.0
laprak gelisah,0.0
karyawan diperlakukan perusahaan ayo takut gelisah dibasmi,0.0
harap harap cemas sih tunjangan raya enggawkwkwkwkw,0.0
cintaku jujurbila dekatmu hatiku senang hatiku gelisahinikah cinta,0.0
menyesali dendammarah halhal menaruh cemas ketenangan sejati,0.0
tunjangan raya gue banget cairnya keranjang shopee gue menunggu gelisah,0.0
yohanes 1427 damai sejahtera kutinggalkan bagimu damai sejahteraku kuberikan kepadamu kuberikan dunia kepadamu gelisah gentar hatimu,0.0
sehari ngentot gelisah disumpel nih memek,0.0
gemini cemas pengeluaran income,0.0
gelisah membakar 350 kalori,0.0
haikamu salah te uaampkamu pergiaku cemasbila sewaktuwaktu kuingini samasiang terikaku takut kesepian pohon kamboja 4 petilasantanda hati bergandengan gagahsambil menengadahbergandengan hatisatu be inta wanita menari,0.0
jejes sayang yuk buang pikiran negatif terburuk sugesti perasaan muncul otak transfer tubuh ngerasin cemas emosi malam besok kerja bangsat ove hingking,0.0
bersyukur tuhan untukmu cemas memikirkan milikmu d4rkbot,0.0
durian mengandung asam amino triptofan berguna mengurangi gelisah depresi mengobati insomnia,0.0
ditolong tuhan gelisah eh woiiiiiii,0.0
resah amp gelisah banget nih memikirkan leher bagus mulus kulit bayi perhatikan lehermu ngomonginleher,0.0
semoga dosenku kebahagiaan hati lapang biar lupa anak anak bimbingannya menunggu harap2 cemas,0.0
menyesali dendammarah halhal menaruh cemas mend absolute,0.0
gelisah galau seharian kabar,0.0
membandingkan dirimu orang iri hati jiwamu gelisah,0.0
pikir gelisah kopiternyata besok sempro,0.0
terkadang gelisah mengujitetapi bahasa rindu allah gagal pahamionedayoneqoutes,0.0
engkau cemas menghina allah naudzubillaah ayo ayo dikurangi ayo pikir sing,0.0
anak muda super sukses menyadarinya gelisah,0.0
rl gampang main ya selingkuh tau diselingkuhi kena mental trust isu gelisah banget tolong banget bosan asyik berbicara pasangan selingkuhan memainkan korban pas cont,0.0
membandingkan dirimu orang iri hati jiwamu gelisah,0.0
kemampuan boyfie mengademkan hati meledakledak gelisah sore sungguhlah he acknowledges my feeling mengusap sudut pandang hangat,0.0
bentar gunanya mamsar papsur rumah sakit deh bikin penonton kesal peduli cemas sedikitpun aldebaran operasi kutil kali ya bodoamat ih ikatancintaep255,0.0
kemarin ngerasaa dejavu kejadian 5 silam gubuk berbagi gelisah berbagi sambat,0.0
cintaku jujurbila dekatmu hatiku senang hatiku gelisahinikah cinta,0.0
gelisah seller reply sepatas kilat tk reply nih scam i tolong,0.0
anjir uang muka buka transfer orangnya cemas ya takut te ipu nomor aslinya temanku booking nomor langsung kesana bayarnya,0.0
echan mengirim selca tidur nyenyak bikin tidur gelisah,0.0
layak muslim cemas rezeqi muslim digiring rezekinya,0.0
2330 0130 gelisah tidurakhirnya memutuskan obat tidur ampuh banget bikin langsung ngantukmakasih nasi hangat sepiring ayam goreng lamongan teh pucuk sahur dipercepat,0.0
sepanik paniknya presentasi cemas takutnya dosen sepanik pas kerumunan orang banget pakai masker,0.0
haiz cemas 4 number p call angkat2,0.0
harap harap cemas menunggu chatku dibalas,0.0
menyesali dendammarah halhal menaruh cemas ketenangan sejati,0.0
kadang kawatir gelisah deg degan ove hinking omong diriku berulang kali hidup ya sesok pikir keri,0.0
durian mengandung asam amino triptofan berguna mengurangi gelisah depresi mengobati insomnia,0.0
menghadapi gelisah membayangkan penyiksaannya terhadapku,0.0
kayak bersyukur banget ketemu pasangan rossa cemas kupercaya jaga tulus cintamu,0.0
kemarin menunggu email slip gakunjung gelisah haha,0.0
presentasi aljabar done yeay kekhawatiranku cemas takut dimarahi sih bikin pikiran cemas ya bagus bagus even sks menurutku maksimal cont,0.0
menerus gelisahstres berkepanjanganhey cobalah menyerah,0.0
skripsi berbahaya gelisah berlanjutan skripsi selesai berbahaya jantung,0.0
dipaksa cemas terpaksa ikhlas,0.0
anteng deh ikin pemirsa cemas,0.0
ya cemburu gelisah rasakan apa nya dibanding cemburu gelisah nya gede ambek egois,0.0
durian mengandung asam amino triptofan berguna mengurangi gelisah depresi mengobati insomnia,0.0
gue gundah gulana gelisah dikasih lagu muluuuu,0.0
setahun berjuanag ane disorder minum obat biar cemas bikin penyakit gue kampuh ya maaf,0.0
gelisah pulang ajaaaaaaaa,0.0
sih merasakan cemas gara gara ngedenger suara orang kayak buru buru salat mengaji biar adem cemasnya gara gara suara orang lo suara orang ,0.0
mengatasi emosi melulu wudhu sakit silakan puasa wajah gelap salat tahajud miskin melulu bersedekah gelisah doa hati sempit baca alquran susah bahagia salat,0.0
haid akhirakhir periode ramadhanlega pas takut gelisah malam lailatul qadar,0.0
work intv kelemahannya pelupa fokus lupa membutuhkan mengambil keputusan cemas mempunya aktivitas mepet ove hinking dise ai solusi pas minimal ya kekurangan terima kasih,0.0
butuh cemas,0.0
ya tidur bawa bagus gelisah banget,0.0
cintaku jujurbila dekatmu hatiku senangbila hatiku gelisahinikah cinta,0.0
pulang 1 gelisah kali lebaran perantauan ajasekuat pengaruhmu mas haha,0.0
dimalam pagi cemas setanya wkwk,0.0
wdyt when friend says cemas ikutan cemas,0.0
resah gelisah serum gel anti penuaan bikin wajah glowing everyday no mercury berizin badan pengawas obat makanan garagaramaresha,0.0
ambil libur semoga besok ngacoancur banget pindah jarak 25m doangpliss deh cemas hasil,0.0
gemini cemas pengeluaran income,0.0
obat amal 1 sakit puasa2 wajah gelap salat dhuha3 hati sempit baca quran4 susah bahagia salat masa5 emosi kacau wuduk istighfar6 gelisah doa e cise7 stres lahaula walaquwwata illa billah,0.0
kalanya kabur wa hectic kayak pusing ngeri cemas notifikasi,0.0
gelisuh gelisah misuh misuh,0.0
berhentilah mencemaskan cemas buah pemikiran,0.0
sih gelisah besok persentasi,0.0
idiomsold habits hard sulit mengubah kebiasaan on a mission gigih tugas pentingon a silver platter tersedia mudahon edge gelisah cemason fire penuh semangaton the ball berpikir be indak cepat berwawasan luas,0.0
gundah gelisah kesabaranmu diuji allah,0.0
gelisah ih menunggu,0.0
gue orang cemas gue orang ikhlas,0.0
tanyarl guys bahasa inggrisnya membuatmu gelisah takutnya terjemahin google translet keliru terima kasih,0.0
kerasa ramadan serasa cepat banget ya allah kemarin orang orang teriak marhaban ya ramadan sibuk bikin2 kue orang orang panik mudik gelisah biar pulkam,0.0
kebelakang muncul gundah terbantah muncul resah gelisah menghamba maha baikbaik menjalani hidup kehampaan nyata,0.0
ya rabi rezekiku susah mudahkanlah jiwaku gelisah tenangkanlah bodoh pintarkanlah maksimalkanibadahramadhan idzld,0.0
buruh buruh gelisah benaran kayak diposisi beda peranmayday,0.0
menonton romantic scenenya sekeluarga batuk2 igd jujur langsung deg degan cemas pandemi meninggalkan kecemasan ky seumur hidup,0.0
rezeki te ukarumur mundurjodoh te ukarrumus rezeki jodoh maut garis hiduppercaya maut mengejarmu berlaku rezeki jodohjadi cemas maha adilnya gusti,0.0
menunggu taher emot cemas,0.0
cemas ikhlas,0.0
tolol tolol,0.0
harapharap cemas gue berharap salah album gue beli gue renjun,0.0
berhentilah mencemasan cemas buah pemikiran berpikir positif hidup tenang,0.0
lari terekam otak hati terkadang gelisah kenangan indah,0.0
ya allah berlindung padamu gelisah amp sedih lemah amp malas pengecut amp kikirdibebani hutang amp dikuasai manusiahrbukhari,0.0
cemas rindunya,0.0
menangis hatiku bersedih senang hatiku berbunga gelisah hatiku bergejolak sehati,0.0
benaran deh enakan hidup sisi positif nya memaki gibah hidup jalan tenang musuh gelisah enteng,0.0
suka penasaran campur cemas twit q gaib,0.0
kadang hati risau sedih kecewa gelisah allah nak berbalik nasihat,0.0
jangtaek kalem gelisah,0.0
cemas tikus bersuara cemaslah tikus diam,0.0
gelisah nih hati pikiran skripsi,0.0
berharap menyakitkan sih tau kenyataan hihih harapharap cemas namanya,0.0
terpaling e ted booked cuti cemas grogi last last salah tarikh syaitonnn,0.0
engas sih gelisah puasa libido ningkat,0.0
semoga gelapditerangkanyang gelisahditenangkanyang bersedih dibahagiakanyang patahdipulihkansegerasesegeranya,0.0
berhentilah mencemasan cemas buah pemikiran berpikir positif hidup tenang,0.0
cemas banget kayak anak gue sakit kucilng,0.0
membandingkan dirimu orang iri hati jiwamu gelisah,0.0
membuatmu cemas maaf ya conan edogawa,0.0
gelisah anjing,0.0
muncul lenyap kekal absolut sadar orang stres sakit hati om ongky natsir 2021,0.0
lambat menunggu gelisah pendek bahagia,0.0
i sedap hati nih if i still cant reach him by tomorrow im pergi ttdi fr he never missed to te me when hes home he hilang sa cemas ba,0.0
hati gundah gelisah dipenuhi keputusasaan ingatlah tuhan mengadu,0.0
gaperlu cemas oke,0.0
cemas dipaksa ikhlas,0.0
memegang handphone tenangjjr handphone berasa gelisah banget takut info,0.0
cemas paksa ikhlas,0.0
ove hinking kemanamana cenderung jalan ditempat dipakai berbuat hilang dihabiskan cemas takut kesalahan tindakan apapun,0.0
ya foto hati resah gelisah puasa,0.0
cemas gelisah masuklah dalamnya ketakutan menghadapinya menganggu takuti ali bin abi thalib,0.0
km tau hatimu sedih gelisah mengobrol orang dicintai hatimu baiklebih tenang nyaman,0.0
mimpi bikin cape amp gelisah menge i gaiso mimpi,0.0
ayo ove hinking esok parno gelisah janani terbaik besok ya besok,0.0
memalukan terminum orang marrybrown,0.0
jyotisha graha dewata salah spektrum energi semesta shani saturnus dikaitkan blokade hambatan penundaan kerap depresi cemas shani menguasai sistem pembuangan tubuh,0.0
merasakan hari2nya berat gelisah ya pe olongan allah mata allah nolong sesuai mudah allah semangat,0.0
calon istri gelisah,0.0
melody gelisah gara gara pelaku berinisial seo eunkwang,0.0
pakai minyak rambut gelisah enak hati takutnya cinta,0.0
kasihan teman circle gue pusing panik cemas kuiz matematika minat gue anak ilmu pengetahuan sosial bersantai,0.0
teman berkisah mengalami skenario beginipadahal cape overwhelmed banget pas istirahat menyalahkan bersalahpengen aktivitas daya energiniat recharge energi cemas,0.0
gelasgelas defect on sale shopee sungguh menggiurkan cemas plus dag dig dug membayangkan gue customer minum gelas defect,0.0
film jallikattu 2019 gila banget filmnya seru mengalir banget kamera work cakap openingnya menarik bikin langsung kecantol hshdhs tau gue kayak kondisi dimana gue gelisah stuck aktivitas im taking my break now,0.0
cemas diciptakan,0.0
hospital kerajaan penuh hospital swasta take over pesakit covidat least medikal kad berlaku cemas bayar rm80 coverage rm15000000beza kosong bang nak banding bayar,0.0
cintalah betah be ahan sajak sanggup merangkum duka gelisah kehidupan baiknya mengenal suara mengarungi suarasuara sewaktuwaktu mesti berjaga pergi membawa langkah sajaumbu landu paranggi,0.0
ditemukan penyakit jenis berbahaya gejala cemas pusing detak jantung beraturan gelisahjenis penyakit malarindu hasrat be emu sebatas pesan kalbu,0.0
cemas rindunya eh,0.0
tidur habis subuh bangun perasaan gelisah sedih sumpah mimpiku jelek banget,0.0
sih bikin sedih cemas diam takut cerita orang terdekat,0.0
anak muda super sukses menyadarinya gelisah,0.0
cemas berlebih penungguanmu sesungguhnya mengubah hasip sebetupnya tersuratkatareceh,0.0
pusing sulit konsentrasi lelah gelisah pegal linu hipe ensi tubuh kekurangan minum air hidupsehat,0.0
tinggal pahami terima fakta selesein gaperlu sok tau sok marah marah pakai urat people here do not know how to chill,0.0
percaya kecewapercaya perhatianpercaya melanggengkan takut negatif kekerasan cemas marahiri serakah sombong kesepian sewenang wenang,0.0
